store_id,product_id,date,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week
39,1532,30-05-2025,Clothing,1583,Yes,30,15,186,Thursday
15,1047,19-02-2025,Grocery,693,Yes,5,33,64,Thursday
46,1412,05-11-2025,Personal Care,2280,Yes,20,18,366,Monday
40,1388,02-06-2025,Personal Care,1511,Yes,20,43,272,Sunday
30,1007,28-12-2025,Clothing,420,No,0,50,128,Sunday
9,1558,11-02-2025,Home,2465,No,0,47,83,Saturday
46,1977,26-01-2025,Electronics,199,Yes,30,26,268,Sunday
23,1573,24-03-2025,Clothing,2772,Yes,30,36,483,Friday
20,1099,18-08-2025,Grocery,2362,Yes,30,44,196,Saturday
34,1000,03-10-2025,Electronics,2300,No,0,27,199,Friday
41,1090,14-08-2025,Electronics,2297,Yes,0,19,144,Wednesday
4,1754,22-06-2025,Clothing,2406,Yes,10,13,157,Wednesday
23,1328,10-12-2025,Clothing,1147,No,0,30,331,Monday
10,1045,19-01-2025,Home,671,No,0,6,70,Friday
19,1074,18-10-2025,Clothing,1714,No,0,34,180,Saturday
11,1153,27-10-2025,Home,1609,No,0,14,142,Thursday
24,1958,06-01-2025,Personal Care,1875,No,0,8,365,Wednesday
42,1527,22-05-2025,Home,917,No,0,19,498,Friday
35,1744,10-05-2025,Electronics,612,No,0,16,355,Tuesday
21,1233,16-03-2025,Clothing,1050,No,0,37,118,Sunday
23,1982,20-06-2025,Home,749,No,0,35,429,Friday
37,1774,21-08-2025,Home,1433,Yes,5,24,58,Tuesday
7,1670,23-10-2025,Personal Care,2717,Yes,15,27,444,Tuesday
28,1172,11-09-2025,Grocery,1276,Yes,15,36,193,Thursday
30,1892,28-06-2025,Grocery,893,Yes,10,21,388,Monday
43,1691,27-07-2025,Electronics,2983,Yes,10,20,401,Friday
42,1892,25-01-2025,Clothing,1393,No,0,27,391,Thursday
25,1675,29-10-2025,Personal Care,712,No,0,15,499,Sunday
17,1674,20-09-2025,Grocery,2859,No,0,30,325,Tuesday
4,1639,29-11-2025,Home,909,No,0,8,44,Wednesday
15,1465,05-08-2025,Home,2702,Yes,5,20,449,Friday
31,1312,19-01-2025,Grocery,682,Yes,30,25,168,Wednesday
45,1742,16-11-2025,Home,2865,Yes,20,22,353,Friday
18,1367,28-02-2025,Grocery,1094,No,0,19,293,Friday
18,1709,24-02-2025,Personal Care,1053,No,0,21,21,Saturday
27,1173,20-06-2025,Personal Care,1105,Yes,15,26,322,Friday
47,1319,25-02-2025,Electronics,1533,No,0,17,324,Sunday
39,1519,14-06-2025,Home,2171,No,0,31,317,Wednesday
48,1470,02-09-2025,Home,1834,Yes,10,14,270,Friday
32,1787,22-03-2025,Home,1720,Yes,20,40,190,Sunday
43,1569,19-12-2025,Personal Care,2135,Yes,0,39,158,Saturday
39,1570,03-11-2025,Grocery,1695,Yes,30,35,445,Tuesday
32,1385,27-10-2025,Personal Care,1572,Yes,30,37,401,Friday
26,1651,11-01-2025,Clothing,2144,Yes,10,43,376,Sunday
15,1689,28-09-2025,Grocery,371,Yes,10,24,482,Thursday
25,1629,13-03-2025,Home,341,Yes,10,7,492,Thursday
49,1021,28-06-2025,Clothing,2484,Yes,20,29,194,Tuesday
11,1572,01-05-2025,Grocery,1644,No,0,33,83,Tuesday
24,1901,20-03-2025,Home,2018,No,0,23,341,Wednesday
7,1137,27-06-2025,Clothing,2109,Yes,0,22,422,Sunday
6,1556,25-12-2025,Clothing,2704,Yes,0,19,101,Friday
33,1751,17-10-2025,Personal Care,1074,Yes,20,24,187,Friday
23,1472,08-12-2025,Personal Care,767,No,0,39,415,Thursday
47,1913,28-03-2025,Personal Care,1711,No,0,36,285,Tuesday
1,1346,06-10-2025,Electronics,1680,No,0,21,425,Tuesday
12,1643,25-01-2025,Personal Care,139,Yes,10,50,476,Sunday
26,1900,25-05-2025,Home,1633,Yes,15,43,109,Sunday
47,1082,01-11-2025,Electronics,2943,No,0,9,36,Monday
32,1480,18-07-2025,Clothing,52,Yes,20,37,344,Monday
22,1045,30-12-2025,Electronics,2767,Yes,30,29,489,Saturday
28,1137,20-01-2025,Clothing,2934,Yes,20,33,390,Saturday
43,1730,11-01-2025,Personal Care,2606,Yes,5,37,69,Sunday
8,1317,07-12-2025,Clothing,1978,No,0,18,123,Monday
21,1883,25-05-2025,Clothing,1030,No,0,12,402,Tuesday
46,1010,04-09-2025,Grocery,1988,Yes,30,43,378,Friday
41,1865,12-06-2025,Grocery,2189,No,0,34,371,Wednesday
12,1109,12-03-2025,Electronics,2549,No,0,16,336,Friday
50,1860,26-06-2025,Clothing,2913,No,0,6,400,Friday
13,1684,17-07-2025,Personal Care,2916,Yes,20,15,388,Wednesday
32,1628,19-07-2025,Electronics,2482,Yes,0,25,378,Sunday
16,1634,13-06-2025,Grocery,1760,Yes,10,29,450,Monday
16,1357,24-05-2025,Electronics,2347,Yes,20,45,52,Saturday
30,1986,12-03-2025,Personal Care,2489,No,0,30,169,Thursday
43,1629,04-06-2025,Home,1921,No,0,16,235,Sunday
41,1836,11-12-2025,Grocery,1257,No,0,14,148,Monday
46,1451,20-09-2025,Grocery,597,Yes,20,15,144,Monday
20,1118,21-01-2025,Electronics,1830,Yes,20,34,344,Wednesday
41,1277,15-06-2025,Electronics,2779,Yes,5,28,205,Thursday
20,1167,18-03-2025,Grocery,2335,No,0,15,164,Thursday
23,1367,13-02-2025,Clothing,1121,No,0,39,313,Monday
1,1043,30-10-2025,Electronics,1487,Yes,15,27,468,Monday
43,1530,27-12-2025,Grocery,887,No,0,41,127,Sunday
25,1879,16-11-2025,Clothing,2177,No,0,25,493,Tuesday
30,1053,08-04-2025,Personal Care,1605,Yes,0,16,281,Monday
7,1320,28-05-2025,Grocery,2666,Yes,20,37,61,Wednesday
47,1490,28-11-2025,Electronics,378,Yes,15,10,73,Wednesday
35,1331,07-12-2025,Home,511,No,0,14,269,Wednesday
43,1015,01-03-2025,Clothing,262,Yes,5,29,240,Wednesday
24,1930,25-07-2025,Home,2883,Yes,30,18,209,Tuesday
12,1365,17-12-2025,Grocery,2875,Yes,30,26,350,Sunday
15,1907,16-10-2025,Electronics,1060,No,0,33,368,Saturday
4,1984,28-08-2025,Personal Care,790,No,0,28,393,Monday
9,1989,06-07-2025,Home,398,No,0,18,328,Monday
9,1851,15-03-2025,Grocery,599,No,0,19,366,Tuesday
7,1696,28-09-2025,Home,668,Yes,15,53,294,Saturday
6,1646,10-04-2025,Grocery,1957,No,0,17,203,Sunday
33,1051,18-09-2025,Personal Care,1920,Yes,15,33,184,Wednesday
12,1687,25-05-2025,Personal Care,1700,Yes,10,39,158,Sunday
16,1636,01-08-2025,Home,1125,No,0,32,239,Tuesday
17,1784,10-06-2025,Personal Care,1189,Yes,10,10,198,Friday
15,1205,23-09-2025,Clothing,1843,Yes,20,32,183,Wednesday
50,1801,24-02-2025,Electronics,2875,Yes,15,34,432,Wednesday
11,1756,15-06-2025,Grocery,2535,Yes,15,25,382,Friday
27,1323,15-02-2025,Personal Care,2159,No,0,28,78,Wednesday
3,1422,28-07-2025,Grocery,1089,No,0,31,94,Saturday
17,1394,23-01-2025,Personal Care,1673,No,0,27,136,Friday
34,1326,07-11-2025,Grocery,1904,Yes,5,36,280,Thursday
41,1733,16-06-2025,Electronics,884,Yes,10,32,377,Wednesday
32,1958,23-06-2025,Grocery,1729,No,0,25,25,Wednesday
39,1250,16-04-2025,Grocery,2131,No,0,30,58,Saturday
40,1378,26-02-2025,Personal Care,299,No,0,12,166,Friday
14,1869,06-04-2025,Electronics,2514,Yes,5,20,213,Tuesday
30,1891,06-08-2025,Personal Care,186,Yes,30,30,64,Saturday
22,1921,27-05-2025,Clothing,1249,Yes,5,27,163,Sunday
21,1616,09-07-2025,Personal Care,1291,No,0,17,207,Sunday
37,1352,20-04-2025,Grocery,356,Yes,15,21,379,Sunday
49,1925,30-05-2025,Electronics,1871,Yes,5,14,37,Saturday
24,1849,16-11-2025,Home,597,Yes,5,28,479,Thursday
27,1545,04-06-2025,Grocery,483,No,0,34,89,Monday
25,1893,19-12-2025,Home,2798,Yes,5,11,417,Tuesday
37,1847,28-06-2025,Grocery,1571,No,0,18,94,Monday
43,1220,14-06-2025,Clothing,1506,Yes,20,33,425,Monday
42,1461,23-08-2025,Personal Care,2986,No,0,26,271,Saturday
23,1469,17-10-2025,Home,2743,Yes,15,14,179,Wednesday
11,1347,11-11-2025,Grocery,1500,Yes,20,21,470,Wednesday
16,1244,06-07-2025,Clothing,1721,No,0,32,458,Friday
11,1066,12-04-2025,Electronics,2472,No,0,20,172,Tuesday
43,1224,23-12-2025,Grocery,2334,No,0,31,290,Friday
49,1739,25-06-2025,Clothing,2822,No,0,32,338,Monday
13,1136,14-02-2025,Personal Care,418,Yes,30,16,347,Monday
47,1920,12-06-2025,Grocery,2915,No,0,14,69,Monday
35,1292,22-11-2025,Personal Care,1367,Yes,5,38,333,Thursday
29,1895,19-07-2025,Grocery,1586,No,0,27,311,Tuesday
17,1115,28-08-2025,Personal Care,742,No,0,38,123,Monday
1,1195,23-09-2025,Personal Care,1763,No,0,9,424,Monday
25,1524,07-03-2025,Electronics,1318,Yes,10,29,205,Wednesday
41,1366,12-03-2025,Grocery,1921,No,0,14,134,Monday
44,1383,22-03-2025,Electronics,1827,No,0,15,366,Tuesday
13,1608,09-04-2025,Electronics,2419,Yes,10,17,180,Tuesday
34,1378,03-05-2025,Electronics,698,Yes,30,23,224,Tuesday
36,1492,14-08-2025,Personal Care,1313,No,0,23,483,Thursday
18,1098,15-02-2025,Electronics,1558,No,0,25,333,Wednesday
38,1021,14-12-2025,Electronics,2985,Yes,30,45,115,Friday
36,1404,19-12-2025,Clothing,2451,No,0,30,449,Thursday
24,1799,01-05-2025,Personal Care,1062,Yes,5,38,379,Monday
7,1917,09-01-2025,Clothing,1219,No,0,12,181,Thursday
3,1119,22-11-2025,Home,2823,Yes,15,11,90,Monday
17,1130,14-02-2025,Personal Care,2075,Yes,30,24,331,Tuesday
41,1385,28-10-2025,Personal Care,925,No,0,29,259,Thursday
37,1150,22-11-2025,Personal Care,595,Yes,10,8,460,Friday
47,1425,23-12-2025,Grocery,1567,No,0,39,245,Tuesday
27,1052,23-09-2025,Home,2984,No,0,26,184,Friday
26,1845,23-09-2025,Personal Care,297,Yes,15,13,24,Wednesday
29,1237,23-10-2025,Electronics,762,No,0,48,126,Saturday
18,1740,07-01-2025,Grocery,1466,Yes,5,33,463,Friday
16,1636,24-08-2025,Grocery,118,Yes,30,48,329,Saturday
7,1143,15-07-2025,Grocery,2593,No,0,41,275,Sunday
1,1350,17-11-2025,Clothing,2022,No,0,50,462,Sunday
26,1101,03-10-2025,Personal Care,1543,No,0,14,241,Thursday
27,1558,02-07-2025,Grocery,915,Yes,20,22,101,Wednesday
40,1625,23-01-2025,Home,1535,Yes,20,13,26,Wednesday
24,1474,19-10-2025,Grocery,386,Yes,10,19,310,Thursday
22,1317,23-06-2025,Clothing,1778,No,0,28,448,Friday
32,1737,28-12-2025,Electronics,855,No,0,25,451,Monday
14,1591,22-08-2025,Electronics,2357,Yes,5,10,243,Tuesday
35,1061,29-02-2025,Personal Care,1843,Yes,30,39,459,Monday
4,1150,19-10-2025,Clothing,1438,No,0,38,465,Tuesday
13,1291,11-03-2025,Home,1830,Yes,0,7,165,Thursday
46,1762,04-12-2025,Clothing,178,No,0,23,276,Wednesday
31,1880,03-05-2025,Electronics,1389,No,0,47,153,Sunday
2,1171,29-04-2025,Clothing,2962,No,0,1,33,Monday
24,1998,12-01-2025,Electronics,1270,No,0,19,378,Friday
13,1563,14-01-2025,Electronics,2209,Yes,10,24,346,Tuesday
9,1925,13-07-2025,Personal Care,2043,No,0,2,21,Tuesday
30,1244,07-06-2025,Personal Care,1605,Yes,10,41,396,Tuesday
36,1414,26-08-2025,Clothing,1623,Yes,10,7,94,Friday
46,1003,25-02-2025,Clothing,2226,No,0,6,256,Tuesday
50,1093,24-07-2025,Home,1417,Yes,15,16,303,Monday
14,1722,24-02-2025,Electronics,2860,No,0,14,453,Monday
26,1536,02-03-2025,Clothing,2987,No,0,35,301,Tuesday
13,1330,27-05-2025,Electronics,994,Yes,15,15,71,Wednesday
30,1662,26-11-2025,Home,1749,No,0,13,83,Tuesday
6,1285,05-02-2025,Home,1588,No,0,40,85,Saturday
15,1566,10-11-2025,Electronics,2129,Yes,30,34,92,Tuesday
45,1129,18-05-2025,Home,2627,No,0,20,417,Thursday
19,1550,10-06-2025,Grocery,1711,Yes,10,22,460,Thursday
29,1736,03-02-2025,Grocery,302,No,0,16,332,Sunday
29,1332,17-12-2025,Home,1800,Yes,10,13,20,Tuesday
24,1206,13-02-2025,Grocery,2633,Yes,15,27,385,Wednesday
10,1571,21-04-2025,Personal Care,442,Yes,10,36,234,Wednesday
18,1606,02-04-2025,Electronics,112,Yes,20,23,374,Wednesday
17,1559,18-07-2025,Home,1935,Yes,5,37,417,Sunday
32,1961,01-03-2025,Personal Care,1398,No,0,5,460,Wednesday
2,1952,22-10-2025,Personal Care,2702,No,0,28,423,Thursday
50,1284,25-03-2025,Personal Care,581,No,0,25,129,Monday
49,1554,25-07-2025,Grocery,93,No,0,45,386,Sunday
22,1945,19-04-2025,Grocery,726,Yes,5,24,24,Wednesday
36,1964,12-07-2025,Home,210,No,0,25,81,Friday
20,1998,26-04-2025,Home,2021,No,0,25,188,Saturday
18,1598,02-01-2025,Home,2516,No,0,31,128,Friday
22,1094,27-09-2025,Home,429,Yes,20,23,367,Saturday
20,1816,18-12-2025,Clothing,2718,Yes,0,11,307,Wednesday
20,1810,02-02-2025,Clothing,1585,Yes,0,15,446,Wednesday
4,1256,07-12-2025,Electronics,2900,No,0,8,398,Tuesday
43,1844,11-01-2025,Personal Care,699,Yes,10,30,441,Thursday
24,1861,06-10-2025,Home,1595,Yes,0,26,472,Thursday
42,1616,05-03-2025,Grocery,1537,Yes,20,15,322,Thursday
8,1900,03-11-2025,Grocery,71,No,0,30,412,Saturday
18,1438,26-03-2025,Personal Care,787,Yes,30,37,485,Monday
7,1685,08-08-2025,Grocery,2989,Yes,15,31,225,Monday
46,1791,12-12-2025,Clothing,2557,Yes,30,32,68,Saturday
34,1683,24-01-2025,Electronics,75,Yes,20,26,368,Friday
8,1512,24-07-2025,Clothing,764,No,0,19,142,Thursday
46,1477,26-05-2025,Personal Care,171,Yes,10,15,49,Saturday
26,1839,02-05-2025,Clothing,601,No,0,24,24,Wednesday
47,1954,23-05-2025,Clothing,2721,Yes,5,46,225,Saturday
2,1590,17-09-2025,Home,2599,No,0,15,457,Tuesday
30,1876,03-07-2025,Grocery,1101,Yes,20,26,32,Sunday
7,1289,11-12-2025,Grocery,2663,Yes,30,26,244,Saturday
45,1224,14-11-2025,Grocery,705,No,0,38,218,Thursday
5,1095,21-01-2025,Grocery,1857,No,0,31,440,Tuesday
46,1114,31-10-2025,Clothing,1812,No,0,16,373,Wednesday
7,1256,30-07-2025,Grocery,1708,No,0,32,281,Friday
9,1174,15-10-2025,Home,226,Yes,10,22,144,Saturday
38,1829,07-11-2025,Personal Care,1521,Yes,5,21,192,Friday
8,1044,29-04-2025,Grocery,523,No,0,29,210,Tuesday
15,1213,23-02-2025,Grocery,379,Yes,20,34,332,Saturday
36,1085,17-03-2025,Electronics,2308,Yes,5,34,52,Sunday
14,1488,22-02-2025,Clothing,1034,Yes,20,42,95,Monday
39,1178,26-02-2025,Home,986,Yes,15,28,308,Friday
42,1289,23-09-2025,Grocery,2964,No,0,10,321,Monday
48,1330,22-02-2025,Home,1757,Yes,30,44,135,Monday
8,1907,07-11-2025,Grocery,915,No,0,20,91,Friday
15,1857,14-04-2025,Home,794,Yes,10,9,364,Friday
49,1400,23-01-2025,Home,1860,Yes,5,13,426,Monday
4,1064,26-11-2025,Home,2060,Yes,0,10,425,Wednesday
22,1026,05-02-2025,Grocery,2650,No,0,14,271,Friday
13,1882,05-09-2025,Home,1869,No,0,31,269,Saturday
8,1973,04-11-2025,Personal Care,227,No,0,24,62,Friday
16,1565,28-07-2025,Clothing,1486,No,0,21,473,Monday
32,1202,22-10-2025,Grocery,2243,No,0,26,436,Tuesday
1,1759,06-03-2025,Grocery,2591,Yes,30,32,142,Friday
37,1172,07-09-2025,Electronics,1707,No,0,47,476,Sunday
13,1532,14-12-2025,Electronics,1290,No,0,19,177,Thursday
1,1202,24-01-2025,Clothing,73,Yes,30,51,427,Sunday
17,1017,13-09-2025,Clothing,113,Yes,20,29,118,Monday
27,1787,12-06-2025,Grocery,991,No,0,30,115,Monday
48,1124,30-03-2025,Grocery,64,No,0,7,359,Tuesday
27,1236,23-08-2025,Grocery,202,No,0,26,136,Tuesday
5,1338,29-10-2025,Home,2220,No,0,42,241,Sunday
30,1184,20-08-2025,Electronics,2562,Yes,15,20,352,Thursday
11,1162,15-11-2025,Electronics,1086,No,0,25,164,Monday
1,1267,21-06-2025,Home,1703,Yes,20,22,140,Thursday
2,1140,11-01-2025,Clothing,1515,No,0,22,443,Thursday
3,1518,24-11-2025,Grocery,391,Yes,30,37,105,Sunday
42,1878,06-04-2025,Grocery,1102,Yes,20,31,171,Sunday
22,1326,16-11-2025,Personal Care,2206,No,0,32,289,Saturday
10,1823,04-09-2025,Home,572,Yes,0,20,220,Thursday
49,1042,01-04-2025,Personal Care,2144,No,0,8,222,Tuesday
50,1302,07-11-2025,Clothing,238,No,0,39,437,Friday
6,1093,29-12-2025,Personal Care,1875,No,0,33,135,Saturday
26,1994,23-07-2025,Home,1298,No,0,26,61,Monday
13,1191,21-01-2025,Electronics,1514,Yes,10,34,221,Monday
28,1862,26-06-2025,Clothing,1259,No,0,39,358,Wednesday
26,1210,27-04-2025,Grocery,945,Yes,20,20,402,Saturday
37,1025,31-12-2025,Grocery,2911,No,0,40,311,Friday
11,1469,28-07-2025,Electronics,1443,Yes,30,37,275,Saturday
5,1207,12-05-2025,Electronics,2503,Yes,0,37,241,Tuesday
38,1477,13-05-2025,Clothing,2249,Yes,5,23,355,Friday
48,1172,28-07-2025,Personal Care,605,No,0,26,492,Thursday
20,1116,18-06-2025,Personal Care,1484,No,0,32,212,Saturday
20,1974,10-12-2025,Grocery,431,No,0,19,56,Tuesday
12,1226,13-08-2025,Grocery,1714,Yes,30,14,281,Tuesday
27,1418,30-09-2025,Home,752,No,0,5,156,Wednesday
33,1834,24-01-2025,Electronics,1082,Yes,15,42,245,Sunday
34,1192,22-06-2025,Clothing,157,No,0,28,169,Thursday
26,1248,21-06-2025,Home,1609,Yes,10,23,65,Saturday
20,1395,23-06-2025,Grocery,1875,No,0,15,394,Monday
45,1410,27-09-2025,Electronics,1079,No,0,47,349,Saturday
22,1053,14-11-2025,Personal Care,1160,Yes,10,25,127,Monday
12,1507,12-12-2025,Electronics,234,Yes,5,14,61,Friday
3,1949,26-05-2025,Electronics,2131,Yes,10,44,247,Sunday
44,1157,29-01-2025,Grocery,720,Yes,10,8,455,Monday
31,1049,15-09-2025,Personal Care,465,Yes,5,27,476,Monday
7,1368,05-05-2025,Clothing,961,Yes,10,39,357,Wednesday
10,1030,21-07-2025,Electronics,2140,Yes,5,17,396,Wednesday
46,1036,01-11-2025,Home,547,No,0,38,151,Tuesday
40,1943,27-03-2025,Clothing,266,No,0,35,35,Sunday
12,1433,03-02-2025,Clothing,659,Yes,20,13,292,Monday
5,1369,12-04-2025,Electronics,2835,Yes,30,21,316,Tuesday
39,1232,02-04-2025,Electronics,1086,No,0,40,234,Tuesday
3,1940,30-08-2025,Clothing,2119,Yes,0,17,68,Saturday
34,1441,26-12-2025,Electronics,2607,Yes,5,26,144,Thursday
49,1154,31-05-2025,Personal Care,1927,Yes,30,23,23,Monday
50,1837,06-03-2025,Electronics,2618,No,0,7,433,Tuesday
44,1592,10-09-2025,Grocery,1106,Yes,5,27,53,Saturday
48,1911,29-10-2025,Clothing,1547,Yes,20,35,366,Sunday
21,1041,23-03-2025,Personal Care,344,Yes,20,21,476,Saturday
22,1546,26-04-2025,Personal Care,2050,No,0,38,299,Tuesday
8,1393,26-09-2025,Electronics,1440,Yes,5,16,191,Tuesday
31,1458,30-09-2025,Clothing,117,Yes,30,40,454,Saturday
42,1067,03-05-2025,Personal Care,960,Yes,10,8,143,Monday
6,1436,05-03-2025,Clothing,2360,No,0,20,192,Wednesday
17,1559,07-05-2025,Grocery,1813,No,0,6,490,Friday
12,1309,02-11-2025,Electronics,2378,No,0,41,450,Saturday
6,1150,07-06-2025,Grocery,1971,No,0,30,296,Thursday
30,1840,14-03-2025,Personal Care,1949,No,0,18,52,Saturday
13,1759,22-02-2025,Grocery,2921,No,0,22,137,Friday
2,1487,15-05-2025,Personal Care,2847,Yes,10,23,250,Sunday
32,1486,25-09-2025,Electronics,817,Yes,10,8,466,Wednesday
18,1000,02-03-2025,Home,2649,No,0,22,110,Thursday
36,1059,14-04-2025,Electronics,1158,Yes,20,22,332,Thursday
37,1578,13-12-2025,Grocery,2990,Yes,15,43,126,Sunday
3,1244,18-10-2025,Grocery,1445,No,0,29,420,Friday
47,1762,16-06-2025,Home,2536,Yes,0,24,292,Friday
17,1965,24-01-2025,Electronics,56,No,0,12,206,Monday
14,1230,25-01-2025,Clothing,848,No,0,19,241,Tuesday
28,1035,24-05-2025,Clothing,1309,Yes,0,19,285,Saturday
37,1210,06-03-2025,Personal Care,2353,No,0,20,248,Thursday
20,1688,01-11-2025,Personal Care,2836,No,0,30,84,Tuesday
45,1095,01-03-2025,Electronics,1734,No,0,24,91,Wednesday
46,1135,22-12-2025,Home,2914,No,0,24,269,Saturday
42,1553,26-09-2025,Grocery,69,No,0,13,493,Wednesday
14,1864,22-11-2025,Personal Care,2523,Yes,5,44,338,Saturday
20,1083,15-12-2025,Electronics,279,Yes,20,35,344,Sunday
11,1107,26-02-2025,Personal Care,53,Yes,10,32,369,Tuesday
15,1974,12-10-2025,Clothing,71,No,0,17,139,Monday
1,1013,12-09-2025,Personal Care,128,No,0,6,397,Monday
45,1834,26-11-2025,Home,383,No,0,22,325,Friday
48,1689,09-01-2025,Personal Care,2683,No,0,47,80,Sunday
17,1995,18-04-2025,Home,403,Yes,0,41,470,Saturday
3,1507,26-11-2025,Clothing,2607,Yes,5,26,100,Sunday
48,1430,11-05-2025,Clothing,1407,Yes,10,34,34,Wednesday
23,1296,09-10-2025,Personal Care,2646,No,0,38,347,Thursday
23,1719,31-08-2025,Grocery,1732,Yes,20,21,216,Wednesday
1,1578,04-07-2025,Grocery,63,No,0,21,347,Saturday
2,1153,14-07-2025,Clothing,1205,Yes,30,16,289,Monday
4,1961,08-04-2025,Home,2176,Yes,20,33,498,Thursday
24,1723,28-01-2025,Home,2602,Yes,20,36,240,Thursday
10,1734,03-09-2025,Grocery,2612,Yes,10,18,446,Tuesday
27,1229,15-03-2025,Grocery,2696,No,0,31,202,Friday
11,1337,07-10-2025,Home,816,Yes,10,43,146,Sunday
6,1027,18-12-2025,Home,2850,No,0,34,472,Thursday
10,1625,28-12-2025,Grocery,175,No,0,45,224,Sunday
50,1316,19-05-2025,Clothing,2203,Yes,5,40,245,Sunday
42,1629,11-12-2025,Clothing,2616,No,0,12,104,Thursday
21,1761,11-06-2025,Home,773,No,0,11,226,Monday
41,1629,11-04-2025,Clothing,1443,Yes,5,18,158,Friday
48,1904,03-05-2025,Grocery,1406,Yes,5,13,387,Monday
22,1364,30-04-2025,Personal Care,1559,No,0,34,256,Friday
35,1090,11-06-2025,Grocery,1729,No,0,18,240,Saturday
33,1023,06-12-2025,Grocery,1579,No,0,32,51,Friday
6,1500,14-11-2025,Home,2840,No,0,18,419,Saturday
18,1512,06-09-2025,Personal Care,1911,Yes,20,36,237,Friday
43,1917,20-01-2025,Electronics,1961,No,0,27,173,Tuesday
36,1102,07-05-2025,Electronics,2474,Yes,15,28,192,Thursday
12,1050,30-04-2025,Electronics,1405,Yes,5,40,79,Sunday
33,1915,05-06-2025,Clothing,1588,Yes,20,38,252,Saturday
28,1915,22-05-2025,Personal Care,881,Yes,10,10,88,Friday
37,1520,02-06-2025,Electronics,973,No,0,18,473,Friday
18,1780,20-05-2025,Clothing,1964,No,0,30,490,Wednesday
41,1053,12-04-2025,Personal Care,278,Yes,30,33,436,Wednesday
8,1173,04-12-2025,Home,723,No,0,17,132,Wednesday
38,1375,19-07-2025,Electronics,901,No,0,37,177,Monday
45,1524,09-12-2025,Grocery,2379,Yes,0,15,180,Tuesday
35,1317,02-02-2025,Home,1379,Yes,20,19,289,Tuesday
23,1493,18-12-2025,Electronics,2923,Yes,0,26,30,Sunday
4,1948,15-01-2025,Electronics,2510,No,0,18,109,Friday
21,1126,08-11-2025,Personal Care,1980,Yes,5,37,283,Sunday
28,1434,18-11-2025,Grocery,2849,Yes,0,23,491,Friday
18,1334,16-03-2025,Electronics,348,Yes,0,50,478,Saturday
42,1555,28-12-2025,Electronics,2489,No,0,7,433,Tuesday
18,1427,21-12-2025,Clothing,2377,Yes,15,45,463,Saturday
23,1837,25-09-2025,Grocery,2003,Yes,15,10,389,Friday
5,1043,23-10-2025,Home,359,Yes,20,19,226,Monday
20,1601,06-06-2025,Electronics,2614,No,0,28,85,Thursday
23,1361,14-05-2025,Home,1578,No,0,22,332,Friday
20,1824,02-02-2025,Home,2275,Yes,15,41,468,Thursday
50,1802,21-05-2025,Home,2421,Yes,5,8,125,Wednesday
13,1840,10-08-2025,Electronics,867,No,0,30,53,Tuesday
23,1358,20-08-2025,Home,1694,No,0,26,306,Tuesday
40,1651,02-05-2025,Electronics,1284,No,0,21,42,Monday
21,1776,28-09-2025,Clothing,527,No,0,28,235,Wednesday
37,1994,28-08-2025,Grocery,1638,No,0,40,83,Thursday
6,1210,13-08-2025,Home,2682,Yes,0,6,260,Wednesday
24,1404,19-07-2025,Home,374,No,0,40,98,Saturday
15,1119,01-08-2025,Grocery,2866,No,0,29,316,Friday
31,1101,11-09-2025,Home,287,No,0,10,332,Tuesday
44,1844,13-09-2025,Grocery,403,No,0,18,135,Thursday
36,1057,08-02-2025,Grocery,2951,No,0,27,73,Friday
18,1312,09-05-2025,Electronics,1903,Yes,15,42,113,Monday
20,1196,21-03-2025,Grocery,1824,No,0,31,262,Saturday
43,1628,24-02-2025,Personal Care,1490,No,0,10,40,Sunday
5,1160,07-09-2025,Electronics,2549,No,0,14,121,Monday
30,1611,12-09-2025,Personal Care,2327,Yes,10,32,53,Thursday
31,1584,01-07-2025,Grocery,2209,Yes,0,32,246,Monday
31,1889,11-02-2025,Personal Care,1724,Yes,10,41,148,Saturday
21,1792,19-11-2025,Electronics,1269,Yes,15,43,355,Saturday
20,1692,12-12-2025,Electronics,1006,Yes,30,14,258,Thursday
2,1701,13-01-2025,Clothing,2733,No,0,37,268,Friday
50,1534,21-05-2025,Grocery,1930,No,0,41,114,Sunday
12,1344,15-07-2025,Home,1479,Yes,0,30,327,Wednesday
26,1639,26-09-2025,Electronics,2533,Yes,15,19,81,Saturday
25,1453,13-02-2025,Personal Care,2094,Yes,30,24,24,Saturday
14,1480,28-11-2025,Personal Care,2068,No,0,27,66,Sunday
15,1064,22-05-2025,Clothing,1550,Yes,20,11,181,Friday
5,1049,23-08-2025,Home,1256,No,0,40,349,Saturday
16,1304,18-03-2025,Electronics,565,No,0,5,383,Tuesday
41,1644,11-11-2025,Grocery,1076,No,0,43,395,Sunday
15,1475,15-09-2025,Personal Care,2408,Yes,15,42,135,Saturday
40,1457,31-07-2025,Clothing,1221,Yes,10,21,411,Saturday
25,1297,11-11-2025,Electronics,2942,Yes,10,18,339,Saturday
45,1102,10-09-2025,Clothing,1558,Yes,10,34,127,Sunday
36,1345,10-12-2025,Electronics,2555,No,0,14,393,Tuesday
23,1257,13-11-2025,Grocery,1351,Yes,30,42,343,Monday
11,1659,07-12-2025,Clothing,1848,No,0,31,448,Monday
